ano,uf,tipo,qtde
2019,ACRE,CAMINHAO,7247
2019,ACRE,CAMINHAO TRATOR,953
2019,ACRE,CAMINHONETE,25078
2019,ACRE,CAMIONETA,6355
2019,ACRE,MICROONIBUS,362
2019,ACRE,MOTOCICLETA,121063
2019,ACRE,MOTONETA,26041
2019,ACRE,ONIBUS,1205
2019,ACRE,UTILITARIO,1339
2019,ALAGOAS,AUTOMOVEL,364987
2019,ALAGOAS,CAMINHAO,21715
2019,ALAGOAS,CAMINHAO TRATOR,2651
2019,ALAGOAS,CAMINHONETE,51587
2019,ALAGOAS,CAMIONETA,26117
2019,ALAGOAS,MICROONIBUS,6934
2019,ALAGOAS,MOTOCICLETA,297776
2019,ALAGOAS,MOTONETA,41717
2019,ALAGOAS,ONIBUS,7979
2019,ALAGOAS,UTILITARIO,6369
2019,AMAPA,AUTOMOVEL,82437
2019,AMAPA,CAMINHAO,4113
2019,AMAPA,CAMINHAO TRATOR,403
2019,AMAPA,CAMINHONETE,20225
2019,AMAPA,CAMIONETA,6573
2019,AMAPA,MICROONIBUS,431
2019,AMAPA,MOTOCICLETA,66609
2019,AMAPA,MOTONETA,12275
2019,AMAPA,ONIBUS,1268
2019,AMAPA,UTILITARIO,1013
2019,AMAZONAS,AUTOMOVEL,402287
2019,AMAZONAS,CAMINHAO,19893
2019,AMAZONAS,CAMINHAO TRATOR,3513
2019,AMAZONAS,CAMINHONETE,80993
2019,AMAZONAS,CAMIONETA,34705
2019,AMAZONAS,MICROONIBUS,3524
2019,AMAZONAS,MOTOCICLETA,264619
2019,AMAZONAS,MOTONETA,59408
2019,AMAZONAS,ONIBUS,9048
2019,AMAZONAS,UTILITARIO,5438
2019,BAHIA,AUTOMOVEL,1865572
2019,BAHIA,CAMINHAO,119326
2019,BAHIA,CAMINHAO TRATOR,22253
2019,BAHIA,CAMINHONETE,353946
2019,BAHIA,CAMIONETA,132431
2019,BAHIA,MICROONIBUS,30073
2019,BAHIA,MOTOCICLETA,1318841
2019,BAHIA,MOTONETA,200259
2019,BAHIA,ONIBUS,40515
2019,BAHIA,UTILITARIO,31725
2019,CEARA,AUTOMOVEL,1159139
2019,CEARA,CAMINHAO,74003
2019,CEARA,CAMINHAO TRATOR,9274
2019,CEARA,CAMINHONETE,193237
2019,CEARA,CAMIONETA,68947
2019,CEARA,MICROONIBUS,12827
2019,CEARA,MOTOCICLETA,1399740
2019,CEARA,MOTONETA,171263
2019,CEARA,ONIBUS,17841
2019,CEARA,UTILITARIO,33961
2019,DISTRITO FEDERAL,AUTOMOVEL,1296598
2019,DISTRITO FEDERAL,CAMINHAO,24122
2019,DISTRITO FEDERAL,CAMINHAO TRATOR,3576
2019,DISTRITO FEDERAL,CAMINHONETE,117558
2019,DISTRITO FEDERAL,CAMIONETA,100527
2019,DISTRITO FEDERAL,MICROONIBUS,5972
2019,DISTRITO FEDERAL,MOTOCICLETA,193787
2019,DISTRITO FEDERAL,MOTONETA,20286
2019,DISTRITO FEDERAL,ONIBUS,12832
2019,DISTRITO FEDERAL,UTILITARIO,28833
2019,ESPIRITO SANTO,AUTOMOVEL,962886
2019,ESPIRITO SANTO,CAMINHAO,73693
2019,ESPIRITO SANTO,CAMINHAO TRATOR,18895
2019,ESPIRITO SANTO,CAMINHONETE,158510
2019,ESPIRITO SANTO,CAMIONETA,82939
2019,ESPIRITO SANTO,MICROONIBUS,8338
2019,ESPIRITO SANTO,MOTOCICLETA,451447
2019,ESPIRITO SANTO,MOTONETA,110991
2019,ESPIRITO SANTO,ONIBUS,14883
2019,ESPIRITO SANTO,UTILITARIO,20609
2019,GOIAS,AUTOMOVEL,1868309
2019,GOIAS,CAMINHAO,111553
2019,GOIAS,CAMINHAO TRATOR,32492
2019,GOIAS,CAMINHONETE,372782
2019,GOIAS,CAMIONETA,94535
2019,GOIAS,MICROONIBUS,10184
2019,GOIAS,MOTOCICLETA,886017
2019,GOIAS,MOTONETA,284439
2019,GOIAS,ONIBUS,23203
2019,GOIAS,UTILITARIO,27273
2019,MARANHAO,AUTOMOVEL,445857
2019,MARANHAO,CAMINHAO,41807
2019,MARANHAO,CAMINHAO TRATOR,5261
2019,MARANHAO,CAMINHONETE,117038
2019,MARANHAO,CAMIONETA,30006
2019,MARANHAO,MICROONIBUS,5128
2019,MARANHAO,MOTOCICLETA,882396
2019,MARANHAO,MOTONETA,154728
2019,MARANHAO,ONIBUS,9471
2019,MARANHAO,UTILITARIO,10787
2019,MATO GROSSO,AUTOMOVEL,741319
2019,MATO GROSSO,CAMINHAO,73323
2019,MATO GROSSO,CAMINHAO TRATOR,37338
2019,MATO GROSSO,CAMINHONETE,230195
2019,MATO GROSSO,CAMIONETA,46038
2019,MATO GROSSO,MICROONIBUS,3675
2019,MATO GROSSO,MOTOCICLETA,633612
2019,MATO GROSSO,MOTONETA,236134
2019,MATO GROSSO,ONIBUS,12284
2019,MATO GROSSO,UTILITARIO,16446
2019,MATO GROSSO DO SUL,AUTOMOVEL,747268
2019,MATO GROSSO DO SUL,CAMINHAO,53020
2019,MATO GROSSO DO SUL,CAMINHAO TRATOR,18783
2019,MATO GROSSO DO SUL,CAMINHONETE,169862
2019,MATO GROSSO DO SUL,CAMIONETA,35941
2019,MATO GROSSO DO SUL,MICROONIBUS,3985
2019,MATO GROSSO DO SUL,MOTOCICLETA,373920
2019,MATO GROSSO DO SUL,MOTONETA,113420
2019,MATO GROSSO DO SUL,ONIBUS,9974
2019,MATO GROSSO DO SUL,UTILITARIO,13739
2019,MINAS GERAIS,AUTOMOVEL,6291646
2019,MINAS GERAIS,CAMINHAO,335678
2019,MINAS GERAIS,CAMINHAO TRATOR,76665
2019,MINAS GERAIS,CAMINHONETE,977671
2019,MINAS GERAIS,CAMIONETA,330011
2019,MINAS GERAIS,MICROONIBUS,47257
2019,MINAS GERAIS,MOTOCICLETA,2548007
2019,MINAS GERAIS,MOTONETA,300216
2019,MINAS GERAIS,ONIBUS,79090
2019,MINAS GERAIS,UTILITARIO,77096
2019,PARA,AUTOMOVEL,611418
2019,PARA,CAMINHAO,62175
2019,PARA,CAMINHAO TRATOR,9509
2019,PARA,CAMINHONETE,151400
2019,PARA,CAMIONETA,42513
2019,PARA,MICROONIBUS,6668
2019,PARA,MOTOCICLETA,893932
2019,PARA,MOTONETA,197810
2019,PARA,ONIBUS,18971
2019,PARA,UTILITARIO,13940
2019,PARAIBA,AUTOMOVEL,538988
2019,PARAIBA,CAMINHAO,28728
2019,PARAIBA,CAMINHAO TRATOR,2866
2019,PARAIBA,CAMINHONETE,76085
2019,PARAIBA,CAMIONETA,37846
2019,PARAIBA,MICROONIBUS,4898
2019,PARAIBA,MOTOCICLETA,500396
2019,PARAIBA,MOTONETA,69462
2019,PARAIBA,ONIBUS,7615
2019,PARAIBA,UTILITARIO,11545
2019,PARANA,AUTOMOVEL,4459433
2019,PARANA,CAMINHAO,269203
2019,PARANA,CAMINHAO TRATOR,97477
2019,PARANA,CAMINHONETE,642334
2019,PARANA,CAMIONETA,283864
2019,PARANA,MICROONIBUS,23562
2019,PARANA,MOTOCICLETA,1169179
2019,PARANA,MOTONETA,299948
2019,PARANA,ONIBUS,43959
2019,PARANA,UTILITARIO,65540
2019,PERNAMBUCO,AUTOMOVEL,1345196
2019,PERNAMBUCO,CAMINHAO,92974
2019,PERNAMBUCO,CAMINHAO TRATOR,13038
2019,PERNAMBUCO,CAMINHONETE,169645
2019,PERNAMBUCO,CAMIONETA,105213
2019,PERNAMBUCO,MICROONIBUS,19065
2019,PERNAMBUCO,MOTOCICLETA,1061251
2019,PERNAMBUCO,MOTONETA,110841
2019,PERNAMBUCO,ONIBUS,20537
2019,PERNAMBUCO,UTILITARIO,21820
2019,PIAUI,AUTOMOVEL,365306
2019,PIAUI,CAMINHAO,30515
2019,PIAUI,CAMINHAO TRATOR,2915
2019,PIAUI,CAMINHONETE,83612
2019,PIAUI,CAMIONETA,32079
2019,PIAUI,MICROONIBUS,4149
2019,PIAUI,MOTOCICLETA,567700
2019,PIAUI,MOTONETA,101124
2019,PIAUI,ONIBUS,8259
2019,PIAUI,UTILITARIO,7885
2019,RIO DE JANEIRO,AUTOMOVEL,4567438
2019,RIO DE JANEIRO,CAMINHAO,143783
2019,RIO DE JANEIRO,CAMINHAO TRATOR,18460
2019,RIO DE JANEIRO,CAMINHONETE,311332
2019,RIO DE JANEIRO,CAMIONETA,348981
2019,RIO DE JANEIRO,MICROONIBUS,39120
2019,RIO DE JANEIRO,MOTOCICLETA,969606
2019,RIO DE JANEIRO,MOTONETA,174592
2019,RIO DE JANEIRO,ONIBUS,44910
2019,RIO DE JANEIRO,UTILITARIO,62584
2019,RIO GRANDE DO NORTE,AUTOMOVEL,565920
2019,RIO GRANDE DO NORTE,CAMINHAO,34924
2019,RIO GRANDE DO NORTE,CAMINHAO TRATOR,3761
2019,RIO GRANDE DO NORTE,CAMINHONETE,81802
2019,RIO GRANDE DO NORTE,CAMIONETA,39873
2019,RIO GRANDE DO NORTE,MICROONIBUS,5205
2019,RIO GRANDE DO NORTE,MOTOCICLETA,445321
2019,RIO GRANDE DO NORTE,MOTONETA,62379
2019,RIO GRANDE DO NORTE,ONIBUS,7530
2019,RIO GRANDE DO NORTE,UTILITARIO,17027
2019,RIO GRANDE DO SUL,AUTOMOVEL,4337845
2019,RIO GRANDE DO SUL,CAMINHAO,229226
2019,RIO GRANDE DO SUL,CAMINHAO TRATOR,64082
2019,RIO GRANDE DO SUL,CAMINHONETE,513106
2019,RIO GRANDE DO SUL,CAMIONETA,315793
2019,RIO GRANDE DO SUL,MICROONIBUS,20768
2019,RIO GRANDE DO SUL,MOTOCICLETA,1082054
2019,RIO GRANDE DO SUL,MOTONETA,193091
2019,RIO GRANDE DO SUL,ONIBUS,42069
2019,RIO GRANDE DO SUL,UTILITARIO,64331
2019,RONDONIA,AUTOMOVEL,290242
2019,RONDONIA,CAMINHAO,31103
2019,RONDONIA,CAMINHAO TRATOR,7195
2019,RONDONIA,CAMINHONETE,90629
2019,RONDONIA,CAMIONETA,19692
2019,RONDONIA,MICROONIBUS,1284
2019,RONDONIA,MOTOCICLETA,401710
2019,RONDONIA,MOTONETA,122962
2019,RONDONIA,ONIBUS,6268
2019,RONDONIA,UTILITARIO,4094
2019,RORAIMA,AUTOMOVEL,75573
2019,RORAIMA,CAMINHAO,5168
2019,RORAIMA,CAMINHAO TRATOR,883
2019,RORAIMA,CAMINHONETE,24162
2019,RORAIMA,CAMIONETA,9091
2019,RORAIMA,MICROONIBUS,736
2019,RORAIMA,MOTOCICLETA,81353
2019,RORAIMA,MOTONETA,19990
2019,RORAIMA,ONIBUS,1144
2019,RORAIMA,UTILITARIO,1290
2019,SANTA CATARINA,AUTOMOVEL,2972850
2019,SANTA CATARINA,CAMINHAO,151783
2019,SANTA CATARINA,CAMINHAO TRATOR,56420
2019,SANTA CATARINA,CAMINHONETE,338937
2019,SANTA CATARINA,CAMIONETA,264442
2019,SANTA CATARINA,MICROONIBUS,12434
2019,SANTA CATARINA,MOTOCICLETA,878170
2019,SANTA CATARINA,MOTONETA,278503
2019,SANTA CATARINA,ONIBUS,19687
2019,SANTA CATARINA,UTILITARIO,65601
2019,SAO PAULO,AUTOMOVEL,18475775
2019,SAO PAULO,CAMINHAO,669476
2019,SAO PAULO,CAMINHAO TRATOR,187485
2019,SAO PAULO,CAMINHONETE,1735486
2019,SAO PAULO,CAMIONETA,1483750
2019,SAO PAULO,MICROONIBUS,119100
2019,SAO PAULO,MOTOCICLETA,4682931
2019,SAO PAULO,MOTONETA,932519
2019,SAO PAULO,ONIBUS,164086
2019,SAO PAULO,UTILITARIO,294850
2019,SERGIPE,AUTOMOVEL,334455
2019,SERGIPE,CAMINHAO,21576
2019,SERGIPE,CAMINHAO TRATOR,2683
2019,SERGIPE,CAMINHONETE,44902
2019,SERGIPE,CAMIONETA,16175
2019,SERGIPE,MICROONIBUS,3486
2019,SERGIPE,MOTOCICLETA,257492
2019,SERGIPE,MOTONETA,45142
2019,SERGIPE,ONIBUS,7287
2019,SERGIPE,UTILITARIO,5056
2019,Sem InformaÃ§Ã£o,AUTOMOVEL,306119
2019,Sem InformaÃ§Ã£o,CAMINHAO,28633
2019,Sem InformaÃ§Ã£o,CAMINHAO TRATOR,6525
2019,Sem InformaÃ§Ã£o,CAMINHONETE,45238
2019,Sem InformaÃ§Ã£o,CAMIONETA,57008
2019,Sem InformaÃ§Ã£o,MICROONIBUS,2731
2019,Sem InformaÃ§Ã£o,MOTOCICLETA,646741
2019,Sem InformaÃ§Ã£o,MOTONETA,221205
2019,Sem InformaÃ§Ã£o,ONIBUS,4355
2019,Sem InformaÃ§Ã£o,UTILITARIO,10674
2019,TOCANTINS,AUTOMOVEL,217204
2019,TOCANTINS,CAMINHAO,22366
2019,TOCANTINS,CAMINHAO TRATOR,5717
2019,TOCANTINS,CAMINHONETE,60201
2019,TOCANTINS,CAMIONETA,18616
2019,TOCANTINS,MICROONIBUS,1544
2019,TOCANTINS,MOTOCICLETA,236193
2019,TOCANTINS,MOTONETA,97181
2019,TOCANTINS,ONIBUS,5644
2019,TOCANTINS,UTILITARIO,3986
2020,ACRE,AUTOMOVEL,93403
2020,ACRE,CAMINHAO,7505
2020,ACRE,CAMINHAO TRATOR,1077
2020,ACRE,CAMINHONETE,26429
2020,ACRE,CAMIONETA,6447
2020,ACRE,MICROONIBUS,381
2020,ACRE,MOTOCICLETA,126372
2020,ACRE,MOTONETA,28040
2020,ACRE,ONIBUS,1255
2020,ACRE,UTILITARIO,1419
2020,ALAGOAS,AUTOMOVEL,381360
2020,ALAGOAS,CAMINHAO,22376
2020,ALAGOAS,CAMINHAO TRATOR,2798
2020,ALAGOAS,CAMINHONETE,54240
2020,ALAGOAS,CAMIONETA,27359
2020,ALAGOAS,MICROONIBUS,7084
2020,ALAGOAS,MOTOCICLETA,313822
2020,ALAGOAS,MOTONETA,43920
2020,ALAGOAS,ONIBUS,8472
2020,ALAGOAS,UTILITARIO,7131
2020,AMAPA,AUTOMOVEL,87671
2020,AMAPA,CAMINHAO,4208
2020,AMAPA,CAMINHAO TRATOR,425
2020,AMAPA,CAMINHONETE,21172
2020,AMAPA,CAMIONETA,6823
2020,AMAPA,MICROONIBUS,449
2020,AMAPA,MOTOCICLETA,69128
2020,AMAPA,MOTONETA,12969
2020,AMAPA,ONIBUS,1383
2020,AMAPA,UTILITARIO,1037
2020,AMAZONAS,AUTOMOVEL,419368
2020,AMAZONAS,CAMINHAO,20373
2020,AMAZONAS,CAMINHAO TRATOR,3820
2020,AMAZONAS,CAMINHONETE,85472
2020,AMAZONAS,CAMIONETA,35113
2020,AMAZONAS,MICROONIBUS,3626
2020,AMAZONAS,MOTOCICLETA,280283
2020,AMAZONAS,MOTONETA,63636
2020,AMAZONAS,ONIBUS,9369
2020,AMAZONAS,UTILITARIO,5726
2020,BAHIA,AUTOMOVEL,1937170
2020,BAHIA,CAMINHAO,123119
2020,BAHIA,CAMINHAO TRATOR,23949
2020,BAHIA,CAMINHONETE,374211
2020,BAHIA,CAMIONETA,138731
2020,BAHIA,MICROONIBUS,30955
2020,BAHIA,MOTOCICLETA,1370547
2020,BAHIA,MOTONETA,214095
2020,BAHIA,ONIBUS,42051
2020,BAHIA,UTILITARIO,35229
2020,CEARA,AUTOMOVEL,1201887
2020,CEARA,CAMINHAO,75350
2020,CEARA,CAMINHAO TRATOR,9994
2020,CEARA,CAMINHONETE,201176
2020,CEARA,CAMIONETA,71080
2020,CEARA,MICROONIBUS,13130
2020,CEARA,MOTOCICLETA,1446328
2020,CEARA,MOTONETA,180592
2020,CEARA,ONIBUS,18270
2020,CEARA,UTILITARIO,36729
2020,DISTRITO FEDERAL,AUTOMOVEL,1336823
2020,DISTRITO FEDERAL,CAMINHAO,25076
2020,DISTRITO FEDERAL,CAMINHAO TRATOR,3875
2020,DISTRITO FEDERAL,CAMINHONETE,124107
2020,DISTRITO FEDERAL,CAMIONETA,105106
2020,DISTRITO FEDERAL,MICROONIBUS,6221
2020,DISTRITO FEDERAL,MOTOCICLETA,202826
2020,DISTRITO FEDERAL,MOTONETA,21358
2020,DISTRITO FEDERAL,ONIBUS,13469
2020,DISTRITO FEDERAL,UTILITARIO,31792
2020,ESPIRITO SANTO,AUTOMOVEL,992530
2020,ESPIRITO SANTO,CAMINHAO,75588
2020,ESPIRITO SANTO,CAMINHAO TRATOR,19823
2020,ESPIRITO SANTO,CAMINHONETE,166884
2020,ESPIRITO SANTO,CAMIONETA,85489
2020,ESPIRITO SANTO,MICROONIBUS,8644
2020,ESPIRITO SANTO,MOTOCICLETA,466306
2020,ESPIRITO SANTO,MOTONETA,117149
2020,ESPIRITO SANTO,ONIBUS,15250
2020,ESPIRITO SANTO,UTILITARIO,22598
2020,GOIAS,AUTOMOVEL,1931983
2020,GOIAS,CAMINHAO,113929
2020,GOIAS,CAMINHAO TRATOR,34792
2020,GOIAS,CAMINHONETE,389516
2020,GOIAS,CAMIONETA,99526
2020,GOIAS,MICROONIBUS,10524
2020,GOIAS,MOTOCICLETA,910033
2020,GOIAS,MOTONETA,295233
2020,GOIAS,ONIBUS,23693
2020,GOIAS,UTILITARIO,33705
2020,MARANHAO,AUTOMOVEL,466252
2020,MARANHAO,CAMINHAO,42983
2020,MARANHAO,CAMINHAO TRATOR,5731
2020,MARANHAO,CAMINHONETE,124424
2020,MARANHAO,CAMIONETA,31007
2020,MARANHAO,MICROONIBUS,5346
2020,MARANHAO,MOTOCICLETA,914864
2020,MARANHAO,MOTONETA,163806
2020,MARANHAO,ONIBUS,9844
2020,MARANHAO,UTILITARIO,11580
2020,MATO GROSSO,AUTOMOVEL,781595
2020,MATO GROSSO,CAMINHAO,76692
2020,MATO GROSSO,CAMINHAO TRATOR,41130
2020,MATO GROSSO,CAMINHONETE,245432
2020,MATO GROSSO,CAMIONETA,49818
2020,MATO GROSSO,MICROONIBUS,3931
2020,MATO GROSSO,MOTOCICLETA,656745
2020,MATO GROSSO,MOTONETA,250837
2020,MATO GROSSO,ONIBUS,12729
2020,MATO GROSSO,UTILITARIO,18401
2020,MATO GROSSO DO SUL,AUTOMOVEL,775824
2020,MATO GROSSO DO SUL,CAMINHAO,54774
2020,MATO GROSSO DO SUL,CAMINHAO TRATOR,20211
2020,MATO GROSSO DO SUL,CAMINHONETE,177788
2020,MATO GROSSO DO SUL,CAMIONETA,38204
2020,MATO GROSSO DO SUL,MICROONIBUS,4125
2020,MATO GROSSO DO SUL,MOTOCICLETA,385023
2020,MATO GROSSO DO SUL,MOTONETA,118431
2020,MATO GROSSO DO SUL,ONIBUS,10283
2020,MATO GROSSO DO SUL,UTILITARIO,15198
2020,MINAS GERAIS,AUTOMOVEL,6511622
2020,MINAS GERAIS,CAMINHAO,345247
2020,MINAS GERAIS,CAMINHAO TRATOR,83051
2020,MINAS GERAIS,CAMINHONETE,1037214
2020,MINAS GERAIS,CAMIONETA,347109
2020,MINAS GERAIS,MICROONIBUS,49098
2020,MINAS GERAIS,MOTOCICLETA,2625541
2020,MINAS GERAIS,MOTONETA,314110
2020,MINAS GERAIS,ONIBUS,81739
2020,MINAS GERAIS,UTILITARIO,87914
2020,PARA,AUTOMOVEL,643176
2020,PARA,CAMINHAO,64072
2020,PARA,CAMINHAO TRATOR,10423
2020,PARA,CAMINHONETE,161259
2020,PARA,CAMIONETA,44543
2020,PARA,MICROONIBUS,6861
2020,PARA,MOTOCICLETA,933983
2020,PARA,MOTONETA,209814
2020,PARA,ONIBUS,19525
2020,PARA,UTILITARIO,14848
2020,PARAIBA,AUTOMOVEL,563059
2020,PARAIBA,CAMINHAO,29343
2020,PARAIBA,CAMINHAO TRATOR,3021
2020,PARAIBA,CAMINHONETE,80353
2020,PARAIBA,CAMIONETA,38896
2020,PARAIBA,MICROONIBUS,5090
2020,PARAIBA,MOTOCICLETA,519976
2020,PARAIBA,MOTONETA,72840
2020,PARAIBA,ONIBUS,7913
2020,PARAIBA,UTILITARIO,13215
2020,PARANA,AUTOMOVEL,4599087
2020,PARANA,CAMINHAO,274718
2020,PARANA,CAMINHAO TRATOR,102520
2020,PARANA,CAMINHONETE,672666
2020,PARANA,CAMIONETA,298143
2020,PARANA,MICROONIBUS,24472
2020,PARANA,MOTOCICLETA,1204500
2020,PARANA,MOTONETA,311073
2020,PARANA,ONIBUS,45546
2020,PARANA,UTILITARIO,73795
2020,PERNAMBUCO,AUTOMOVEL,1387181
2020,PERNAMBUCO,CAMINHAO,93828
2020,PERNAMBUCO,CAMINHAO TRATOR,13616
2020,PERNAMBUCO,CAMINHONETE,176875
2020,PERNAMBUCO,CAMIONETA,108207
2020,PERNAMBUCO,MICROONIBUS,19693
2020,PERNAMBUCO,MOTOCICLETA,1094999
2020,PERNAMBUCO,MOTONETA,117456
2020,PERNAMBUCO,ONIBUS,20872
2020,PERNAMBUCO,UTILITARIO,24326
2020,PIAUI,AUTOMOVEL,377403
2020,PIAUI,CAMINHAO,31178
2020,PIAUI,CAMINHAO TRATOR,3121
2020,PIAUI,CAMINHONETE,87175
2020,PIAUI,CAMIONETA,32254
2020,PIAUI,MICROONIBUS,4326
2020,PIAUI,MOTOCICLETA,582478
2020,PIAUI,MOTONETA,104367
2020,PIAUI,ONIBUS,8574
2020,PIAUI,UTILITARIO,8313
2020,RIO DE JANEIRO,AUTOMOVEL,4666488
2020,RIO DE JANEIRO,CAMINHAO,144713
2020,RIO DE JANEIRO,CAMINHAO TRATOR,18944
2020,RIO DE JANEIRO,CAMINHONETE,323888
2020,RIO DE JANEIRO,CAMIONETA,359003
2020,RIO DE JANEIRO,MICROONIBUS,40213
2020,RIO DE JANEIRO,MOTOCICLETA,1002817
2020,RIO DE JANEIRO,MOTONETA,182446
2020,RIO DE JANEIRO,ONIBUS,44750
2020,RIO DE JANEIRO,UTILITARIO,68766
2020,RIO GRANDE DO NORTE,AUTOMOVEL,584007
2020,RIO GRANDE DO NORTE,CAMINHAO,36606
2020,RIO GRANDE DO NORTE,CAMINHAO TRATOR,4018
2020,RIO GRANDE DO NORTE,CAMINHONETE,85560
2020,RIO GRANDE DO NORTE,CAMIONETA,41432
2020,RIO GRANDE DO NORTE,MICROONIBUS,5363
2020,RIO GRANDE DO NORTE,MOTOCICLETA,459050
2020,RIO GRANDE DO NORTE,MOTONETA,65404
2020,RIO GRANDE DO NORTE,ONIBUS,7739
2020,RIO GRANDE DO NORTE,UTILITARIO,18789
2020,RIO GRANDE DO SUL,AUTOMOVEL,4449529
2020,RIO GRANDE DO SUL,CAMINHAO,234064
2020,RIO GRANDE DO SUL,CAMINHAO TRATOR,67273
2020,RIO GRANDE DO SUL,CAMINHONETE,540337
2020,RIO GRANDE DO SUL,CAMIONETA,331006
2020,RIO GRANDE DO SUL,MICROONIBUS,21273
2020,RIO GRANDE DO SUL,MOTOCICLETA,1104795
2020,RIO GRANDE DO SUL,MOTONETA,198608
2020,RIO GRANDE DO SUL,ONIBUS,42702
2020,RIO GRANDE DO SUL,UTILITARIO,72770
2020,RONDONIA,AUTOMOVEL,303666
2020,RONDONIA,CAMINHAO,31495
2020,RONDONIA,CAMINHAO TRATOR,7709
2020,RONDONIA,CAMINHONETE,97372
2020,RONDONIA,CAMIONETA,20344
2020,RONDONIA,MICROONIBUS,1353
2020,RONDONIA,MOTOCICLETA,413876
2020,RONDONIA,MOTONETA,128344
2020,RONDONIA,ONIBUS,6612
2020,RONDONIA,UTILITARIO,4620
2020,RORAIMA,AUTOMOVEL,80437
2020,RORAIMA,CAMINHAO,5401
2020,RORAIMA,CAMINHAO TRATOR,1033
2020,RORAIMA,CAMINHONETE,25831
2020,RORAIMA,CAMIONETA,9200
2020,RORAIMA,MICROONIBUS,747
2020,RORAIMA,MOTOCICLETA,83243
2020,RORAIMA,MOTONETA,20530
2020,RORAIMA,ONIBUS,1236
2020,RORAIMA,UTILITARIO,1383
2020,SANTA CATARINA,AUTOMOVEL,3087907
2020,SANTA CATARINA,CAMINHAO,155886
2020,SANTA CATARINA,CAMINHAO TRATOR,60943
2020,SANTA CATARINA,CAMINHONETE,364550
2020,SANTA CATARINA,CAMIONETA,280599
2020,SANTA CATARINA,MICROONIBUS,12962
2020,SANTA CATARINA,MOTOCICLETA,902401
2020,SANTA CATARINA,MOTONETA,287276
2020,SANTA CATARINA,ONIBUS,20232
2020,SANTA CATARINA,UTILITARIO,76801
2020,SAO PAULO,AUTOMOVEL,18918353
2020,SAO PAULO,CAMINHAO,677779
2020,SAO PAULO,CAMINHAO TRATOR,196921
2020,SAO PAULO,CAMINHONETE,1808737
2020,SAO PAULO,CAMIONETA,1537915
2020,SAO PAULO,MICROONIBUS,121327
2020,SAO PAULO,MOTOCICLETA,4838586
2020,SAO PAULO,MOTONETA,979616
2020,SAO PAULO,ONIBUS,168925
2020,SAO PAULO,UTILITARIO,329730
2020,SERGIPE,AUTOMOVEL,345637
2020,SERGIPE,CAMINHAO,21926
2020,SERGIPE,CAMINHAO TRATOR,2840
2020,SERGIPE,CAMINHONETE,46906
2020,SERGIPE,CAMIONETA,17073
2020,SERGIPE,MICROONIBUS,3600
2020,SERGIPE,MOTOCICLETA,268287
2020,SERGIPE,MOTONETA,48200
2020,SERGIPE,ONIBUS,7608
2020,SERGIPE,UTILITARIO,5623
2020,Sem Informação,AUTOMOVEL,235676
2020,Sem Informação,CAMINHAO,25589
2020,Sem Informação,CAMINHAO TRATOR,5235
2020,Sem Informação,CAMINHONETE,35901
2020,Sem Informação,CAMIONETA,47103
2020,Sem Informação,MICROONIBUS,2508
2020,Sem Informação,MOTOCICLETA,685310
2020,Sem Informação,MOTONETA,230916
2020,Sem Informação,ONIBUS,4356
2020,Sem Informação,UTILITARIO,9775
2020,TOCANTINS,AUTOMOVEL,229138
2020,TOCANTINS,CAMINHAO,22888
2020,TOCANTINS,CAMINHAO TRATOR,6396
2020,TOCANTINS,CAMINHONETE,64765
2020,TOCANTINS,CAMIONETA,19281
2020,TOCANTINS,MICROONIBUS,1582
2020,TOCANTINS,MOTOCICLETA,243705
2020,TOCANTINS,MOTONETA,100914
2020,TOCANTINS,ONIBUS,5841
2020,TOCANTINS,UTILITARIO,4522
